8 -> 36 fr=39 (0.4333), cf=1.000, gamma=2.308, delta=0.246, M=-5.911e+001
11 -> ~40 fr=58 (0.6444), cf=1.000, gamma=1.047, delta=0.029, M=-4.263e+000
24 31 -> ~36 fr=12 (0.1333), cf=0.857, gamma=1.513, delta=0.045, M=-4.186e+000
8 -> ~41 fr=39 (0.4333), cf=1.000, gamma=1.084, delta=0.034, M=-4.167e+000
25 -> ~37 fr=21 (0.2333), cf=1.000, gamma=1.184, delta=0.036, M=-4.068e+000
18 31 -> 39 fr=12 (0.1333), cf=0.182, gamma=1.364, delta=0.036, M=-4.019e+000
27 -> ~41 fr=37 (0.4111), cf=1.000, gamma=1.084, delta=0.032, M=-3.881e+000
18 21 -> 37 fr=14 (0.1556), cf=0.200, gamma=1.286, delta=0.035, M=-3.845e+000
30 -> ~39 fr=23 (0.2556), cf=1.000, gamma=1.154, delta=0.034, M=-3.822e+000
5 35 -> ~42 fr=29 (0.3222), cf=1.000, gamma=1.111, delta=0.032, M=-3.707e+000
19 -> ~37 fr=19 (0.2111), cf=1.000, gamma=1.184, delta=0.033, M=-3.626e+000
11 35 -> ~42 fr=28 (0.3111), cf=1.000, gamma=1.111, delta=0.031, M=-3.550e+000
3 9 -> 39 fr=12 (0.1333), cf=0.174, gamma=1.304, delta=0.031, M=-3.436e+000
35 -> ~42 fr=39 (0.4333), cf=0.975, gamma=1.083, delta=0.033, M=-3.383e+000
5 -> ~42 fr=39 (0.4333), cf=0.975, gamma=1.083, delta=0.033, M=-3.383e+000
23 26 31 -> ~36 fr=14 (0.1556), cf=0.778, gamma=1.373, delta=0.042, M=-3.289e+000
26 -> ~39 fr=20 (0.2222), cf=1.000, gamma=1.154, delta=0.030, M=-3.248e+000
2 -> ~38 fr=42 (0.4667), cf=1.000, gamma=1.059, delta=0.026, M=-3.245e+000
12 -> ~41 fr=32 (0.3556), cf=1.000, gamma=1.084, delta=0.028, M=-3.213e+000
23 34 -> 37 fr=10 (0.1111), cf=0.238, gamma=1.531, delta=0.039, M=-3.185e+000
31 -> ~40 fr=66 (0.7333), cf=0.985, gamma=1.031, delta=0.022, M=-2.998e+000
21 34 -> 37 fr=10 (0.1111), cf=0.233, gamma=1.495, delta=0.037, M=-2.992e+000
17 -> ~37 fr=16 (0.1778), cf=1.000, gamma=1.184, delta=0.028, M=-2.987e+000
8 -> ~38 fr=39 (0.4333), cf=1.000, gamma=1.059, delta=0.024, M=-2.929e+000
5 20 -> ~38 fr=39 (0.4333), cf=1.000, gamma=1.059, delta=0.024, M=-2.929e+000
10 -> ~39 fr=18 (0.2000), cf=1.000, gamma=1.154, delta=0.027, M=-2.881e+000
5 21 -> ~38 fr=38 (0.4222), cf=1.000, gamma=1.059, delta=0.023, M=-2.828e+000
21 -> ~38 fr=79 (0.8778), cf=0.963, gamma=1.020, delta=0.017, M=-2.800e+000
24 -> ~37 fr=15 (0.1667), cf=1.000, gamma=1.184, delta=0.026, M=-2.780e+000
14 35 -> ~37 fr=23 (0.2556), cf=0.958, gamma=1.135, delta=0.030, M=-2.767e+000
26 31 -> ~36 fr=14 (0.1556), cf=0.737, gamma=1.300, delta=0.036, M=-2.584e+000
23 26 -> ~36 fr=14 (0.1556), cf=0.737, gamma=1.300, delta=0.036, M=-2.584e+000
2 -> ~40 fr=42 (0.4667), cf=1.000, gamma=1.047, delta=0.021, M=-2.575e+000
5 11 -> ~38 fr=35 (0.3889), cf=1.000, gamma=1.059, delta=0.022, M=-2.536e+000
17 -> ~39 fr=16 (0.1778), cf=1.000, gamma=1.154, delta=0.024, M=-2.524e+000
13 35 -> ~39 fr=16 (0.1778), cf=1.000, gamma=1.154, delta=0.024, M=-2.524e+000
11 21 -> ~42 fr=51 (0.5667), cf=0.944, gamma=1.049, delta=0.027, M=-2.433e+000
35 -> ~40 fr=40 (0.4444), cf=1.000, gamma=1.047, delta=0.020, M=-2.406e+000
5 -> ~40 fr=40 (0.4444), cf=1.000, gamma=1.047, delta=0.020, M=-2.406e+000
26 -> ~42 fr=20 (0.2222), cf=1.000, gamma=1.111, delta=0.022, M=-2.385e+000
16 35 -> ~38 fr=33 (0.3667), cf=1.000, gamma=1.059, delta=0.020, M=-2.351e+000
8 -> ~40 fr=39 (0.4333), cf=1.000, gamma=1.047, delta=0.019, M=-2.325e+000
13 -> ~39 fr=38 (0.4222), cf=0.927, gamma=1.069, delta=0.027, M=-2.214e+000
4 -> ~39 fr=14 (0.1556), cf=1.000, gamma=1.154, delta=0.021, M=-2.178e+000
21 -> ~41 fr=77 (0.8556), cf=0.939, gamma=1.018, delta=0.015, M=-2.152e+000
11 35 -> ~37 fr=26 (0.2889), cf=0.929, gamma=1.100, delta=0.026, M=-2.126e+000
10 -> ~42 fr=18 (0.2000), cf=1.000, gamma=1.111, delta=0.020, M=-2.116e+000
5 27 -> ~38 fr=30 (0.3333), cf=1.000, gamma=1.059, delta=0.019, M=-2.085e+000
13 -> ~42 fr=39 (0.4333), cf=0.951, gamma=1.057, delta=0.023, M=-2.049e+000
32 -> ~36 fr=47 (0.5222), cf=0.595, gamma=1.050, delta=0.025, M=-2.036e+000
5 35 -> ~38 fr=29 (0.3222), cf=1.000, gamma=1.059, delta=0.018, M=-2.000e+000
21 35 -> ~39 fr=36 (0.4000), cf=0.923, gamma=1.065, delta=0.024, M=-1.942e+000
25 -> ~41 fr=21 (0.2333), cf=1.000, gamma=1.084, delta=0.018, M=-1.935e+000
35 -> ~37 fr=36 (0.4000), cf=0.900, gamma=1.066, delta=0.025, M=-1.852e+000
6 12 -> ~38 fr=27 (0.3000), cf=1.000, gamma=1.059, delta=0.017, M=-1.833e+000
26 -> ~41 fr=20 (0.2222), cf=1.000, gamma=1.084, delta=0.017, M=-1.830e+000
15 -> ~40 fr=32 (0.3556), cf=1.000, gamma=1.047, delta=0.016, M=-1.796e+000
11 -> ~42 fr=54 (0.6000), cf=0.931, gamma=1.034, delta=0.020, M=-1.776e+000
24 -> ~42 fr=15 (0.1667), cf=1.000, gamma=1.111, delta=0.017, M=-1.727e+000
19 -> ~41 fr=19 (0.2111), cf=1.000, gamma=1.084, delta=0.016, M=-1.726e+000
21 -> ~42 fr=75 (0.8333), cf=0.915, gamma=1.016, delta=0.013, M=-1.707e+000
15 34 -> ~38 fr=25 (0.2778), cf=1.000, gamma=1.059, delta=0.015, M=-1.672e+000
13 34 -> ~38 fr=25 (0.2778), cf=1.000, gamma=1.059, delta=0.015, M=-1.672e+000
4 -> ~42 fr=14 (0.1556), cf=1.000, gamma=1.111, delta=0.016, M=-1.601e+000
14 35 -> ~38 fr=24 (0.2667), cf=1.000, gamma=1.059, delta=0.015, M=-1.593e+000
30 -> ~38 fr=23 (0.2556), cf=1.000, gamma=1.059, delta=0.014, M=-1.515e+000
13 16 -> ~38 fr=23 (0.2556), cf=1.000, gamma=1.059, delta=0.014, M=-1.515e+000
13 -> ~38 fr=40 (0.4444), cf=0.976, gamma=1.033, delta=0.014, M=-1.423e+000
14 -> ~37 fr=43 (0.4778), cf=0.878, gamma=1.039, delta=0.018, M=-1.364e+000
35 -> ~38 fr=39 (0.4333), cf=0.975, gamma=1.032, delta=0.014, M=-1.356e+000
5 -> ~38 fr=39 (0.4333), cf=0.975, gamma=1.032, delta=0.014, M=-1.356e+000
24 -> ~41 fr=15 (0.1667), cf=1.000, gamma=1.084, delta=0.013, M=-1.326e+000
26 -> ~38 fr=20 (0.2222), cf=1.000, gamma=1.059, delta=0.012, M=-1.290e+000
33 -> ~42 fr=11 (0.1222), cf=1.000, gamma=1.111, delta=0.012, M=-1.233e+000
4 -> ~41 fr=14 (0.1556), cf=1.000, gamma=1.084, delta=0.012, M=-1.229e+000
35 -> ~39 fr=36 (0.4000), cf=0.900, gamma=1.038, delta=0.015, M=-1.189e+000
21 -> ~40 fr=79 (0.8778), cf=0.963, gamma=1.008, delta=0.007, M=-1.154e+000
10 -> ~38 fr=18 (0.2000), cf=1.000, gamma=1.059, delta=0.011, M=-1.145e+000
6 19 -> ~38 fr=18 (0.2000), cf=1.000, gamma=1.059, delta=0.011, M=-1.145e+000
25 -> ~40 fr=21 (0.2333), cf=1.000, gamma=1.047, delta=0.010, M=-1.084e+000
16 27 -> ~38 fr=34 (0.3778), cf=0.971, gamma=1.029, delta=0.010, M=-1.048e+000
26 -> ~40 fr=20 (0.2222), cf=1.000, gamma=1.047, delta=0.010, M=-1.025e+000
17 -> ~38 fr=16 (0.1778), cf=1.000, gamma=1.059, delta=0.010, M=-1.004e+000
14 -> ~36 fr=29 (0.3222), cf=0.592, gamma=1.044, delta=0.014, M=-9.758e-001
13 -> ~40 fr=40 (0.4444), cf=0.976, gamma=1.021, delta=0.009, M=-9.714e-001
19 -> ~40 fr=19 (0.2111), cf=1.000, gamma=1.047, delta=0.009, M=-9.669e-001
24 -> ~38 fr=15 (0.1667), cf=1.000, gamma=1.059, delta=0.009, M=-9.347e-001
10 -> ~40 fr=18 (0.2000), cf=1.000, gamma=1.047, delta=0.009, M=-9.097e-001
15 -> ~38 fr=31 (0.3444), cf=0.969, gamma=1.026, delta=0.009, M=-8.839e-001
12 -> ~38 fr=31 (0.3444), cf=0.969, gamma=1.026, delta=0.009, M=-8.839e-001
4 -> ~38 fr=14 (0.1556), cf=1.000, gamma=1.059, delta=0.009, M=-8.666e-001
1 -> ~41 fr=45 (0.5000), cf=0.938, gamma=1.017, delta=0.008, M=-8.560e-001
17 -> ~40 fr=16 (0.1778), cf=1.000, gamma=1.047, delta=0.008, M=-7.978e-001
24 -> ~40 fr=15 (0.1667), cf=1.000, gamma=1.047, delta=0.007, M=-7.430e-001
12 25 -> ~42 fr=15 (0.1667), cf=0.938, gamma=1.042, delta=0.007, M=-6.973e-001
4 -> ~40 fr=14 (0.1556), cf=1.000, gamma=1.047, delta=0.007, M=-6.889e-001
11 32 -> ~37 fr=41 (0.4556), cf=0.854, gamma=1.012, delta=0.005, M=-6.815e-001
33 -> ~38 fr=11 (0.1222), cf=1.000, gamma=1.059, delta=0.007, M=-6.679e-001
32 -> ~37 fr=67 (0.7444), cf=0.848, gamma=1.004, delta=0.003, M=-6.141e-001
33 -> ~40 fr=11 (0.1222), cf=1.000, gamma=1.047, delta=0.005, M=-5.310e-001
11 -> ~37 fr=49 (0.5444), cf=0.845, gamma=1.000, delta=0.000, M=-5.005e-001
32 -> ~41 fr=73 (0.8111), cf=0.924, gamma=1.002, delta=0.002, M=-4.910e-001
12 34 -> ~37 fr=17 (0.1889), cf=0.850, gamma=1.007, delta=0.001, M=-4.733e-001
27 -> ~38 fr=35 (0.3889), cf=0.946, gamma=1.002, delta=0.001, M=-4.052e-001
19 -> ~38 fr=18 (0.2000), cf=0.947, gamma=1.003, delta=0.001, M=-3.337e-001
