8 -> 36 fr=34 (0.3778), cf=1.000, gamma=2.647, delta=0.235, M=-5.722e+001
20 21 34 -> 37 fr=13 (0.1444), cf=0.394, gamma=1.970, delta=0.071, M=-7.226e+000
9 16 -> 39 fr=11 (0.1222), cf=0.220, gamma=1.800, delta=0.054, M=-7.016e+000
1 6 -> 39 fr=11 (0.1222), cf=0.220, gamma=1.800, delta=0.054, M=-7.016e+000
9 31 -> 39 fr=11 (0.1222), cf=0.220, gamma=1.800, delta=0.054, M=-7.016e+000
23 31 -> 36 fr=27 (0.3000), cf=0.519, gamma=1.374, delta=0.082, M=-6.863e+000
3 23 32 -> 42 fr=10 (0.1111), cf=0.208, gamma=1.875, delta=0.052, M=-6.774e+000
18 31 -> 37 fr=18 (0.2000), cf=0.277, gamma=1.385, delta=0.056, M=-6.634e+000
1 7 32 -> 42 fr=10 (0.1111), cf=0.204, gamma=1.837, delta=0.051, M=-6.546e+000
3 9 23 -> 42 fr=10 (0.1111), cf=0.204, gamma=1.837, delta=0.051, M=-6.546e+000
15 -> ~39 fr=38 (0.4222), cf=1.000, gamma=1.139, delta=0.052, M=-6.535e+000
1 7 -> 39 fr=11 (0.1222), cf=0.212, gamma=1.731, delta=0.052, M=-6.535e+000
3 9 18 -> 39 fr=11 (0.1222), cf=0.212, gamma=1.731, delta=0.052, M=-6.535e+000
21 31 -> 36 fr=30 (0.3333), cf=0.484, gamma=1.281, delta=0.073, M=-6.472e+000
30 32 -> ~36 fr=19 (0.2111), cf=0.905, gamma=1.454, delta=0.066, M=-6.459e+000
18 34 -> 37 fr=13 (0.1444), cf=0.371, gamma=1.857, delta=0.067, M=-6.445e+000
12 -> ~36 fr=28 (0.3111), cf=0.824, gamma=1.324, delta=0.076, M=-6.324e+000
30 -> ~37 fr=24 (0.2667), cf=1.000, gamma=1.250, delta=0.053, M=-6.316e+000
20 21 -> 37 fr=18 (0.2000), cf=0.273, gamma=1.364, delta=0.053, M=-6.316e+000
1 32 -> 42 fr=10 (0.1111), cf=0.196, gamma=1.765, delta=0.048, M=-6.104e+000
2 -> ~39 fr=36 (0.4000), cf=1.000, gamma=1.139, delta=0.049, M=-6.075e+000
6 7 -> 39 fr=11 (0.1222), cf=0.204, gamma=1.667, delta=0.049, M=-6.075e+000
3 18 -> 39 fr=11 (0.1222), cf=0.204, gamma=1.667, delta=0.049, M=-6.075e+000
9 -> ~41 fr=66 (0.7333), cf=0.971, gamma=1.065, delta=0.045, M=-6.055e+000
20 23 -> 37 fr=18 (0.2000), cf=0.269, gamma=1.343, delta=0.051, M=-6.003e+000
1 7 -> 42 fr=10 (0.1111), cf=0.192, gamma=1.731, delta=0.047, M=-5.891e+000
7 32 -> 42 fr=10 (0.1111), cf=0.192, gamma=1.731, delta=0.047, M=-5.891e+000
5 -> ~39 fr=35 (0.3889), cf=1.000, gamma=1.139, delta=0.048, M=-5.851e+000
18 21 -> 37 fr=18 (0.2000), cf=0.265, gamma=1.324, delta=0.049, M=-5.696e+000
21 23 -> 37 fr=18 (0.2000), cf=0.265, gamma=1.324, delta=0.049, M=-5.696e+000
9 23 -> 42 fr=10 (0.1111), cf=0.189, gamma=1.698, delta=0.046, M=-5.681e+000
23 30 -> ~36 fr=20 (0.2222), cf=0.870, gamma=1.398, delta=0.063, M=-5.652e+000
8 -> ~39 fr=34 (0.3778), cf=1.000, gamma=1.139, delta=0.046, M=-5.633e+000
9 18 -> 39 fr=11 (0.1222), cf=0.196, gamma=1.607, delta=0.046, M=-5.633e+000
2 -> ~42 fr=36 (0.4000), cf=1.000, gamma=1.125, delta=0.044, M=-5.477e+000
20 34 -> 37 fr=13 (0.1444), cf=0.342, gamma=1.711, delta=0.060, M=-5.403e+000
25 -> ~37 fr=21 (0.2333), cf=1.000, gamma=1.250, delta=0.047, M=-5.393e+000
3 9 32 -> 42 fr=10 (0.1111), cf=0.182, gamma=1.636, delta=0.043, M=-5.276e+000
27 -> ~39 fr=32 (0.3556), cf=1.000, gamma=1.139, delta=0.043, M=-5.208e+000
8 -> ~42 fr=34 (0.3778), cf=1.000, gamma=1.125, delta=0.042, M=-5.079e+000
5 21 -> ~42 fr=33 (0.3667), cf=1.000, gamma=1.125, delta=0.041, M=-4.886e+000
3 23 -> 42 fr=10 (0.1111), cf=0.175, gamma=1.579, delta=0.041, M=-4.886e+000
19 -> ~37 fr=19 (0.2111), cf=1.000, gamma=1.250, delta=0.042, M=-4.804e+000
35 -> ~41 fr=38 (0.4222), cf=1.000, gamma=1.098, delta=0.038, M=-4.635e+000
17 -> ~37 fr=18 (0.2000), cf=1.000, gamma=1.250, delta=0.040, M=-4.516e+000
9 32 -> 42 fr=10 (0.1111), cf=0.169, gamma=1.525, delta=0.038, M=-4.511e+000
14 -> ~41 fr=48 (0.5333), cf=0.980, gamma=1.075, delta=0.037, M=-4.171e+000
5 -> ~41 fr=35 (0.3889), cf=1.000, gamma=1.098, delta=0.035, M=-4.154e+000
3 9 -> 39 fr=11 (0.1222), cf=0.172, gamma=1.406, delta=0.035, M=-4.024e+000
11 -> ~40 fr=56 (0.6222), cf=1.000, gamma=1.047, delta=0.028, M=-4.009e+000
12 -> ~41 fr=34 (0.3778), cf=1.000, gamma=1.098, delta=0.034, M=-3.999e+000
8 -> ~41 fr=34 (0.3778), cf=1.000, gamma=1.098, delta=0.034, M=-3.999e+000
3 32 -> 42 fr=10 (0.1111), cf=0.161, gamma=1.452, delta=0.035, M=-3.974e+000
18 31 -> 39 fr=11 (0.1222), cf=0.169, gamma=1.385, delta=0.034, M=-3.839e+000
23 26 31 -> ~36 fr=18 (0.2000), cf=0.818, gamma=1.315, delta=0.048, M=-3.723e+000
27 -> ~41 fr=32 (0.3556), cf=1.000, gamma=1.098, delta=0.032, M=-3.700e+000
30 -> ~39 fr=24 (0.2667), cf=1.000, gamma=1.139, delta=0.033, M=-3.657e+000
26 -> ~39 fr=24 (0.2667), cf=1.000, gamma=1.139, delta=0.033, M=-3.657e+000
5 35 -> ~42 fr=26 (0.2889), cf=1.000, gamma=1.125, delta=0.032, M=-3.631e+000
3 9 -> 42 fr=10 (0.1111), cf=0.156, gamma=1.406, delta=0.032, M=-3.631e+000
23 32 -> 42 fr=10 (0.1111), cf=0.156, gamma=1.406, delta=0.032, M=-3.631e+000
35 -> ~42 fr=37 (0.4111), cf=0.974, gamma=1.095, delta=0.036, M=-3.604e+000
32 -> ~36 fr=52 (0.5778), cf=0.667, gamma=1.071, delta=0.039, M=-3.492e+000
11 27 -> ~42 fr=25 (0.2778), cf=1.000, gamma=1.125, delta=0.031, M=-3.464e+000
21 34 -> 37 fr=13 (0.1444), cf=0.289, gamma=1.444, delta=0.044, M=-3.456e+000
10 -> ~39 fr=22 (0.2444), cf=1.000, gamma=1.139, delta=0.030, M=-3.301e+000
26 -> ~42 fr=24 (0.2667), cf=1.000, gamma=1.125, delta=0.030, M=-3.300e+000
5 27 -> ~42 fr=24 (0.2667), cf=1.000, gamma=1.125, delta=0.030, M=-3.300e+000
5 -> ~42 fr=34 (0.3778), cf=0.971, gamma=1.093, delta=0.032, M=-3.123e+000
10 -> ~42 fr=22 (0.2444), cf=1.000, gamma=1.125, delta=0.027, M=-2.979e+000
26 31 -> ~36 fr=18 (0.2000), cf=0.783, gamma=1.258, delta=0.041, M=-2.928e+000
23 26 -> ~36 fr=18 (0.2000), cf=0.783, gamma=1.258, delta=0.041, M=-2.928e+000
31 -> ~40 fr=65 (0.7222), cf=0.985, gamma=1.031, delta=0.021, M=-2.875e+000
21 -> ~38 fr=79 (0.8778), cf=0.963, gamma=1.020, delta=0.017, M=-2.800e+000
11 21 -> ~42 fr=49 (0.5444), cf=0.942, gamma=1.060, delta=0.031, M=-2.786e+000
27 -> ~42 fr=31 (0.3444), cf=0.969, gamma=1.090, delta=0.028, M=-2.678e+000
2 -> ~38 fr=36 (0.4000), cf=1.000, gamma=1.059, delta=0.022, M=-2.632e+000
17 -> ~39 fr=18 (0.2000), cf=1.000, gamma=1.139, delta=0.024, M=-2.622e+000
4 -> ~39 fr=18 (0.2000), cf=1.000, gamma=1.139, delta=0.024, M=-2.622e+000
26 -> ~41 fr=24 (0.2667), cf=1.000, gamma=1.098, delta=0.024, M=-2.602e+000
14 35 -> ~37 fr=22 (0.2444), cf=0.917, gamma=1.146, delta=0.031, M=-2.525e+000
13 -> ~42 fr=39 (0.4333), cf=0.951, gamma=1.070, delta=0.028, M=-2.516e+000
8 -> ~38 fr=34 (0.3778), cf=1.000, gamma=1.059, delta=0.021, M=-2.443e+000
5 20 -> ~38 fr=34 (0.3778), cf=1.000, gamma=1.059, delta=0.021, M=-2.443e+000
4 -> ~42 fr=18 (0.2000), cf=1.000, gamma=1.125, delta=0.022, M=-2.367e+000
35 -> ~40 fr=38 (0.4222), cf=1.000, gamma=1.047, delta=0.019, M=-2.245e+000
15 -> ~40 fr=38 (0.4222), cf=1.000, gamma=1.047, delta=0.019, M=-2.245e+000
25 -> ~41 fr=21 (0.2333), cf=1.000, gamma=1.098, delta=0.021, M=-2.227e+000
11 -> ~42 fr=52 (0.5778), cf=0.929, gamma=1.045, delta=0.025, M=-2.138e+000
2 -> ~40 fr=36 (0.4000), cf=1.000, gamma=1.047, delta=0.018, M=-2.089e+000
16 35 -> ~38 fr=30 (0.3333), cf=1.000, gamma=1.059, delta=0.019, M=-2.085e+000
15 34 -> ~38 fr=30 (0.3333), cf=1.000, gamma=1.059, delta=0.019, M=-2.085e+000
35 -> ~37 fr=33 (0.3667), cf=0.868, gamma=1.086, delta=0.029, M=-2.035e+000
5 -> ~40 fr=35 (0.3889), cf=1.000, gamma=1.047, delta=0.017, M=-2.014e+000
5 11 -> ~38 fr=29 (0.3222), cf=1.000, gamma=1.059, delta=0.018, M=-2.000e+000
19 -> ~41 fr=19 (0.2111), cf=1.000, gamma=1.098, delta=0.019, M=-1.986e+000
13 35 -> ~39 fr=14 (0.1556), cf=1.000, gamma=1.139, delta=0.019, M=-1.983e+000
24 31 -> ~36 fr=11 (0.1222), cf=0.786, gamma=1.263, delta=0.025, M=-1.959e+000
8 -> ~40 fr=34 (0.3778), cf=1.000, gamma=1.047, delta=0.017, M=-1.940e+000
24 -> ~42 fr=15 (0.1667), cf=1.000, gamma=1.125, delta=0.019, M=-1.932e+000
6 12 -> ~38 fr=28 (0.3111), cf=1.000, gamma=1.059, delta=0.017, M=-1.916e+000
21 -> ~41 fr=76 (0.8444), cf=0.927, gamma=1.017, delta=0.014, M=-1.912e+000
4 -> ~41 fr=18 (0.2000), cf=1.000, gamma=1.098, delta=0.018, M=-1.868e+000
13 34 -> ~38 fr=27 (0.3000), cf=1.000, gamma=1.059, delta=0.017, M=-1.833e+000
5 35 -> ~38 fr=26 (0.2889), cf=1.000, gamma=1.059, delta=0.016, M=-1.752e+000
12 21 25 -> ~42 fr=13 (0.1444), cf=1.000, gamma=1.125, delta=0.016, M=-1.652e+000
30 -> ~38 fr=24 (0.2667), cf=1.000, gamma=1.059, delta=0.015, M=-1.593e+000
26 -> ~38 fr=24 (0.2667), cf=1.000, gamma=1.059, delta=0.015, M=-1.593e+000
5 27 -> ~38 fr=24 (0.2667), cf=1.000, gamma=1.059, delta=0.015, M=-1.593e+000
14 35 -> ~38 fr=24 (0.2667), cf=1.000, gamma=1.059, delta=0.015, M=-1.593e+000
21 -> ~42 fr=74 (0.8222), cf=0.902, gamma=1.015, delta=0.012, M=-1.531e+000
24 -> ~41 fr=15 (0.1667), cf=1.000, gamma=1.098, delta=0.015, M=-1.525e+000
33 -> ~42 fr=12 (0.1333), cf=1.000, gamma=1.125, delta=0.015, M=-1.514e+000
10 -> ~38 fr=22 (0.2444), cf=1.000, gamma=1.059, delta=0.014, M=-1.439e+000
13 -> ~38 fr=40 (0.4444), cf=0.976, gamma=1.033, delta=0.014, M=-1.423e+000
14 -> ~37 fr=41 (0.4556), cf=0.837, gamma=1.046, delta=0.020, M=-1.405e+000
13 23 -> 36 fr=16 (0.1778), cf=0.432, gamma=1.145, delta=0.022, M=-1.386e+000
21 35 -> ~39 fr=34 (0.3778), cf=0.919, gamma=1.047, delta=0.017, M=-1.364e+000
26 -> ~40 fr=24 (0.2667), cf=1.000, gamma=1.047, delta=0.012, M=-1.266e+000
35 -> ~38 fr=37 (0.4111), cf=0.974, gamma=1.031, delta=0.012, M=-1.227e+000
15 -> ~38 fr=37 (0.4111), cf=0.974, gamma=1.031, delta=0.012, M=-1.227e+000
21 -> ~40 fr=79 (0.8778), cf=0.963, gamma=1.008, delta=0.007, M=-1.154e+000
17 -> ~38 fr=18 (0.2000), cf=1.000, gamma=1.059, delta=0.011, M=-1.145e+000
4 -> ~38 fr=18 (0.2000), cf=1.000, gamma=1.059, delta=0.011, M=-1.145e+000
6 19 -> ~38 fr=18 (0.2000), cf=1.000, gamma=1.059, delta=0.011, M=-1.145e+000
10 -> ~40 fr=22 (0.2444), cf=1.000, gamma=1.047, delta=0.011, M=-1.143e+000
25 -> ~40 fr=21 (0.2333), cf=1.000, gamma=1.047, delta=0.010, M=-1.084e+000
5 -> ~38 fr=34 (0.3778), cf=0.971, gamma=1.029, delta=0.010, M=-1.048e+000
12 20 -> ~38 fr=16 (0.1778), cf=1.000, gamma=1.059, delta=0.010, M=-1.004e+000
12 -> ~38 fr=33 (0.3667), cf=0.971, gamma=1.028, delta=0.010, M=-9.914e-001
13 -> ~39 fr=37 (0.4111), cf=0.902, gamma=1.028, delta=0.011, M=-9.837e-001
13 -> ~40 fr=40 (0.4444), cf=0.976, gamma=1.021, delta=0.009, M=-9.714e-001
19 -> ~40 fr=19 (0.2111), cf=1.000, gamma=1.047, delta=0.009, M=-9.669e-001
24 -> ~38 fr=15 (0.1667), cf=1.000, gamma=1.059, delta=0.009, M=-9.347e-001
11 32 -> 37 fr=10 (0.1111), cf=0.222, gamma=1.111, delta=0.011, M=-9.254e-001
17 -> ~40 fr=18 (0.2000), cf=1.000, gamma=1.047, delta=0.009, M=-9.097e-001
4 -> ~40 fr=18 (0.2000), cf=1.000, gamma=1.047, delta=0.009, M=-9.097e-001
1 -> ~41 fr=50 (0.5556), cf=0.926, gamma=1.016, delta=0.009, M=-9.085e-001
12 25 -> ~42 fr=15 (0.1667), cf=0.938, gamma=1.055, delta=0.009, M=-8.331e-001
12 -> ~37 fr=28 (0.3111), cf=0.824, gamma=1.029, delta=0.009, M=-8.193e-001
35 -> ~39 fr=34 (0.3778), cf=0.895, gamma=1.019, delta=0.007, M=-7.593e-001
24 -> ~40 fr=15 (0.1667), cf=1.000, gamma=1.047, delta=0.007, M=-7.430e-001
16 27 -> ~38 fr=28 (0.3111), cf=0.966, gamma=1.022, delta=0.007, M=-7.346e-001
33 -> ~38 fr=12 (0.1333), cf=1.000, gamma=1.059, delta=0.007, M=-7.332e-001
14 -> ~36 fr=31 (0.3444), cf=0.633, gamma=1.017, delta=0.006, M=-6.983e-001
29 -> ~38 fr=10 (0.1111), cf=1.000, gamma=1.059, delta=0.006, M=-6.033e-001
33 -> ~39 fr=11 (0.1222), cf=0.917, gamma=1.044, delta=0.005, M=-5.980e-001
33 -> ~40 fr=12 (0.1333), cf=1.000, gamma=1.047, delta=0.006, M=-5.830e-001
29 -> ~40 fr=10 (0.1111), cf=1.000, gamma=1.047, delta=0.005, M=-4.797e-001
14 34 -> ~39 fr=22 (0.2444), cf=0.880, gamma=1.003, delta=0.001, M=-4.485e-001
21 -> ~39 fr=72 (0.8000), cf=0.878, gamma=1.000, delta=0.000, M=-4.103e-001
33 -> ~41 fr=11 (0.1222), cf=0.917, gamma=1.006, delta=0.001, M=-3.404e-001
19 -> ~38 fr=18 (0.2000), cf=0.947, gamma=1.003, delta=0.001, M=-3.337e-001
