8 -> 36 fr=36 (0.4000), cf=1.000, gamma=2.500, delta=0.240, M=-5.811e+001
18 21 23 -> 36 fr=32 (0.3556), cf=0.593, gamma=1.481, delta=0.116, M=-1.276e+001
3 6 -> 39 fr=12 (0.1333), cf=0.343, gamma=2.571, delta=0.081, M=-1.270e+001
1 6 18 -> 39 fr=12 (0.1333), cf=0.343, gamma=2.571, delta=0.081, M=-1.270e+001
1 18 31 -> 39 fr=12 (0.1333), cf=0.343, gamma=2.571, delta=0.081, M=-1.270e+001
6 7 18 -> 39 fr=12 (0.1333), cf=0.343, gamma=2.571, delta=0.081, M=-1.270e+001
6 18 21 -> 39 fr=12 (0.1333), cf=0.343, gamma=2.571, delta=0.081, M=-1.270e+001
6 21 -> 37 fr=18 (0.2000), cf=0.367, gamma=1.837, delta=0.091, M=-1.270e+001
23 31 -> 37 fr=18 (0.2000), cf=0.367, gamma=1.837, delta=0.091, M=-1.270e+001
3 7 9 32 -> 42 fr=10 (0.1111), cf=0.345, gamma=3.103, delta=0.075, M=-1.256e+001
1 31 -> 39 fr=12 (0.1333), cf=0.333, gamma=2.500, delta=0.080, M=-1.230e+001
1 9 -> 39 fr=12 (0.1333), cf=0.333, gamma=2.500, delta=0.080, M=-1.230e+001
6 18 -> 39 fr=12 (0.1333), cf=0.333, gamma=2.500, delta=0.080, M=-1.230e+001
7 18 -> 39 fr=12 (0.1333), cf=0.333, gamma=2.500, delta=0.080, M=-1.230e+001
3 7 -> 39 fr=12 (0.1333), cf=0.333, gamma=2.500, delta=0.080, M=-1.230e+001
1 18 21 -> 39 fr=12 (0.1333), cf=0.333, gamma=2.500, delta=0.080, M=-1.230e+001
1 7 -> 37 fr=18 (0.2000), cf=0.360, gamma=1.800, delta=0.089, M=-1.225e+001
18 20 31 -> 37 fr=18 (0.2000), cf=0.360, gamma=1.800, delta=0.089, M=-1.225e+001
20 21 31 -> 37 fr=18 (0.2000), cf=0.360, gamma=1.800, delta=0.089, M=-1.225e+001
1 15 32 -> 42 fr=10 (0.1111), cf=0.333, gamma=3.000, delta=0.074, M=-1.216e+001
3 7 9 -> 42 fr=10 (0.1111), cf=0.333, gamma=3.000, delta=0.074, M=-1.216e+001
18 21 -> 36 fr=36 (0.4000), cf=0.514, gamma=1.286, delta=0.089, M=-1.197e+001
20 31 -> 37 fr=18 (0.2000), cf=0.353, gamma=1.765, delta=0.087, M=-1.182e+001
1 3 7 32 -> 42 fr=10 (0.1111), cf=0.323, gamma=2.903, delta=0.073, M=-1.177e+001
1 3 9 32 -> 42 fr=10 (0.1111), cf=0.323, gamma=2.903, delta=0.073, M=-1.177e+001
1 18 -> 39 fr=12 (0.1333), cf=0.316, gamma=2.368, delta=0.077, M=-1.152e+001
2 -> ~37 fr=38 (0.4222), cf=1.000, gamma=1.250, delta=0.084, M=-1.139e+001
6 7 -> 37 fr=18 (0.2000), cf=0.346, gamma=1.731, delta=0.084, M=-1.139e+001
1 15 -> 42 fr=10 (0.1111), cf=0.313, gamma=2.813, delta=0.072, M=-1.139e+001
1 3 7 -> 42 fr=10 (0.1111), cf=0.313, gamma=2.813, delta=0.072, M=-1.139e+001
1 3 9 -> 42 fr=10 (0.1111), cf=0.313, gamma=2.813, delta=0.072, M=-1.139e+001
18 23 -> 36 fr=32 (0.3556), cf=0.571, gamma=1.429, delta=0.107, M=-1.126e+001
3 23 -> 36 fr=32 (0.3556), cf=0.571, gamma=1.429, delta=0.107, M=-1.126e+001
7 15 32 -> 42 fr=10 (0.1111), cf=0.303, gamma=2.727, delta=0.070, M=-1.103e+001
1 3 32 -> 42 fr=10 (0.1111), cf=0.303, gamma=2.727, delta=0.070, M=-1.103e+001
7 9 32 -> 42 fr=10 (0.1111), cf=0.303, gamma=2.727, delta=0.070, M=-1.103e+001
5 -> ~37 fr=37 (0.4111), cf=1.000, gamma=1.250, delta=0.082, M=-1.098e+001
31 -> ~41 fr=64 (0.7111), cf=1.000, gamma=1.098, delta=0.063, M=-1.081e+001
15 32 -> 42 fr=10 (0.1111), cf=0.294, gamma=2.647, delta=0.069, M=-1.068e+001
1 3 -> 42 fr=10 (0.1111), cf=0.294, gamma=2.647, delta=0.069, M=-1.068e+001
7 9 -> 42 fr=10 (0.1111), cf=0.294, gamma=2.647, delta=0.069, M=-1.068e+001
3 7 32 -> 42 fr=10 (0.1111), cf=0.294, gamma=2.647, delta=0.069, M=-1.068e+001
8 -> ~37 fr=36 (0.4000), cf=1.000, gamma=1.250, delta=0.080, M=-1.057e+001
18 21 23 -> 37 fr=18 (0.2000), cf=0.333, gamma=1.667, delta=0.080, M=-1.057e+001
9 16 21 31 -> 39 fr=12 (0.1333), cf=0.293, gamma=2.195, delta=0.073, M=-1.045e+001
1 9 32 -> 42 fr=10 (0.1111), cf=0.286, gamma=2.571, delta=0.068, M=-1.035e+001
9 21 -> 36 fr=34 (0.3778), cf=0.531, gamma=1.328, delta=0.093, M=-1.033e+001
31 -> ~42 fr=63 (0.7000), cf=0.984, gamma=1.107, delta=0.068, M=-1.024e+001
18 20 23 -> 37 fr=18 (0.2000), cf=0.327, gamma=1.636, delta=0.078, M=-1.018e+001
9 16 31 -> 39 fr=12 (0.1333), cf=0.286, gamma=2.143, delta=0.071, M=-1.012e+001
3 9 21 31 -> 39 fr=12 (0.1333), cf=0.286, gamma=2.143, delta=0.071, M=-1.012e+001
7 15 -> 42 fr=10 (0.1111), cf=0.278, gamma=2.500, delta=0.067, M=-1.002e+001
1 9 -> 42 fr=10 (0.1111), cf=0.278, gamma=2.500, delta=0.067, M=-1.002e+001
3 7 -> 42 fr=10 (0.1111), cf=0.278, gamma=2.500, delta=0.067, M=-1.002e+001
1 23 32 -> 42 fr=10 (0.1111), cf=0.278, gamma=2.500, delta=0.067, M=-1.002e+001
11 21 31 -> 36 fr=25 (0.2778), cf=0.641, gamma=1.603, delta=0.104, M=-9.939e+000
9 23 -> 36 fr=30 (0.3333), cf=0.577, gamma=1.442, delta=0.102, M=-9.917e+000
16 21 31 -> 39 fr=12 (0.1333), cf=0.279, gamma=2.093, delta=0.070, M=-9.790e+000
3 9 18 31 -> 39 fr=12 (0.1333), cf=0.279, gamma=2.093, delta=0.070, M=-9.790e+000
18 23 -> 37 fr=18 (0.2000), cf=0.321, gamma=1.607, delta=0.076, M=-9.790e+000
16 -> ~42 fr=53 (0.5889), cf=1.000, gamma=1.125, delta=0.065, M=-9.706e+000
16 31 -> 39 fr=12 (0.1333), cf=0.273, gamma=2.045, delta=0.068, M=-9.472e+000
3 9 31 -> 39 fr=12 (0.1333), cf=0.273, gamma=2.045, delta=0.068, M=-9.472e+000
3 21 31 -> 39 fr=12 (0.1333), cf=0.273, gamma=2.045, delta=0.068, M=-9.472e+000
1 23 -> 42 fr=10 (0.1111), cf=0.263, gamma=2.368, delta=0.064, M=-9.401e+000
11 21 -> 36 fr=30 (0.3333), cf=0.566, gamma=1.415, delta=0.098, M=-9.244e+000
11 31 -> 36 fr=25 (0.2778), cf=0.625, gamma=1.563, delta=0.100, M=-9.185e+000
3 18 31 -> 39 fr=12 (0.1333), cf=0.267, gamma=2.000, delta=0.067, M=-9.162e+000
7 23 32 -> 42 fr=10 (0.1111), cf=0.256, gamma=2.308, delta=0.063, M=-9.105e+000
18 20 21 -> 37 fr=18 (0.2000), cf=0.310, gamma=1.552, delta=0.071, M=-9.039e+000
9 31 -> 36 fr=28 (0.3111), cf=0.583, gamma=1.458, delta=0.098, M=-8.913e+000
3 31 -> 39 fr=12 (0.1333), cf=0.261, gamma=1.957, delta=0.065, M=-8.859e+000
1 6 21 -> 39 fr=12 (0.1333), cf=0.261, gamma=1.957, delta=0.065, M=-8.859e+000
1 7 21 -> 39 fr=12 (0.1333), cf=0.261, gamma=1.957, delta=0.065, M=-8.859e+000
9 21 31 -> 39 fr=12 (0.1333), cf=0.261, gamma=1.957, delta=0.065, M=-8.859e+000
27 -> ~37 fr=31 (0.3444), cf=1.000, gamma=1.250, delta=0.069, M=-8.675e+000
18 20 -> 37 fr=18 (0.2000), cf=0.305, gamma=1.525, delta=0.069, M=-8.675e+000
9 18 31 -> 39 fr=12 (0.1333), cf=0.255, gamma=1.915, delta=0.064, M=-8.564e+000
3 9 23 32 -> 42 fr=10 (0.1111), cf=0.244, gamma=2.195, delta=0.060, M=-8.538e+000
1 6 -> 39 fr=12 (0.1333), cf=0.250, gamma=1.875, delta=0.062, M=-8.277e+000
1 21 -> 39 fr=12 (0.1333), cf=0.250, gamma=1.875, delta=0.062, M=-8.277e+000
7 21 -> 39 fr=12 (0.1333), cf=0.250, gamma=1.875, delta=0.062, M=-8.277e+000
9 31 -> 39 fr=12 (0.1333), cf=0.250, gamma=1.875, delta=0.062, M=-8.277e+000
7 23 -> 42 fr=10 (0.1111), cf=0.238, gamma=2.143, delta=0.059, M=-8.266e+000
20 21 -> ~42 fr=64 (0.7111), cf=0.970, gamma=1.091, delta=0.059, M=-8.142e+000
6 21 -> 39 fr=12 (0.1333), cf=0.245, gamma=1.837, delta=0.061, M=-7.996e+000
9 16 21 -> 39 fr=12 (0.1333), cf=0.245, gamma=1.837, delta=0.061, M=-7.996e+000
21 23 31 -> 36 fr=27 (0.3000), cf=0.574, gamma=1.436, delta=0.091, M=-7.859e+000
1 7 -> 39 fr=12 (0.1333), cf=0.240, gamma=1.800, delta=0.059, M=-7.721e+000
3 9 18 21 -> 39 fr=12 (0.1333), cf=0.240, gamma=1.800, delta=0.059, M=-7.721e+000
21 31 -> 37 fr=18 (0.2000), cf=0.290, gamma=1.452, delta=0.062, M=-7.625e+000
20 21 23 -> 37 fr=18 (0.2000), cf=0.290, gamma=1.452, delta=0.062, M=-7.625e+000
16 -> ~41 fr=53 (0.5889), cf=1.000, gamma=1.098, delta=0.052, M=-7.605e+000
9 23 32 -> 42 fr=10 (0.1111), cf=0.222, gamma=2.000, delta=0.056, M=-7.492e+000
9 16 -> 39 fr=12 (0.1333), cf=0.235, gamma=1.765, delta=0.058, M=-7.453e+000
16 21 -> 39 fr=12 (0.1333), cf=0.235, gamma=1.765, delta=0.058, M=-7.453e+000
18 31 -> 37 fr=18 (0.2000), cf=0.286, gamma=1.429, delta=0.060, M=-7.289e+000
2 -> ~39 fr=38 (0.4222), cf=1.000, gamma=1.154, delta=0.056, M=-7.191e+000
6 7 -> 39 fr=12 (0.1333), cf=0.231, gamma=1.731, delta=0.056, M=-7.191e+000
3 9 18 -> 39 fr=12 (0.1333), cf=0.231, gamma=1.731, delta=0.056, M=-7.191e+000
3 18 21 -> 39 fr=12 (0.1333), cf=0.231, gamma=1.731, delta=0.056, M=-7.191e+000
20 -> ~42 fr=67 (0.7444), cf=0.957, gamma=1.077, delta=0.053, M=-7.135e+000
1 7 32 -> 42 fr=10 (0.1111), cf=0.213, gamma=1.915, delta=0.053, M=-7.007e+000
30 -> ~37 fr=26 (0.2889), cf=1.000, gamma=1.250, delta=0.058, M=-6.959e+000
15 -> ~39 fr=37 (0.4111), cf=1.000, gamma=1.154, delta=0.055, M=-6.934e+000
5 -> ~39 fr=37 (0.4111), cf=1.000, gamma=1.154, delta=0.055, M=-6.934e+000
3 9 23 -> 42 fr=10 (0.1111), cf=0.208, gamma=1.875, delta=0.052, M=-6.774e+000
3 23 32 -> 42 fr=10 (0.1111), cf=0.208, gamma=1.875, delta=0.052, M=-6.774e+000
8 -> ~39 fr=36 (0.4000), cf=1.000, gamma=1.154, delta=0.053, M=-6.683e+000
3 18 -> 39 fr=12 (0.1333), cf=0.222, gamma=1.667, delta=0.053, M=-6.683e+000
9 18 21 -> 39 fr=12 (0.1333), cf=0.222, gamma=1.667, delta=0.053, M=-6.683e+000
23 31 -> 36 fr=27 (0.3000), cf=0.551, gamma=1.378, delta=0.082, M=-6.673e+000
1 32 -> 42 fr=10 (0.1111), cf=0.204, gamma=1.837, delta=0.051, M=-6.546e+000
1 7 -> 42 fr=10 (0.1111), cf=0.200, gamma=1.800, delta=0.049, M=-6.322e+000
7 32 -> 42 fr=10 (0.1111), cf=0.200, gamma=1.800, delta=0.049, M=-6.322e+000
20 23 -> 37 fr=18 (0.2000), cf=0.273, gamma=1.364, delta=0.053, M=-6.316e+000
20 21 -> 37 fr=18 (0.2000), cf=0.273, gamma=1.364, delta=0.053, M=-6.316e+000
9 18 -> 39 fr=12 (0.1333), cf=0.214, gamma=1.607, delta=0.050, M=-6.195e+000
9 -> ~41 fr=66 (0.7333), cf=0.971, gamma=1.065, delta=0.045, M=-6.055e+000
2 -> ~42 fr=38 (0.4222), cf=1.000, gamma=1.125, delta=0.047, M=-5.891e+000
9 23 -> 42 fr=10 (0.1111), cf=0.192, gamma=1.731, delta=0.047, M=-5.891e+000
23 30 32 -> ~36 fr=19 (0.2111), cf=0.864, gamma=1.439, delta=0.064, M=-5.851e+000
21 23 -> 37 fr=18 (0.2000), cf=0.265, gamma=1.324, delta=0.049, M=-5.696e+000
27 -> ~39 fr=31 (0.3444), cf=1.000, gamma=1.154, delta=0.046, M=-5.500e+000
8 -> ~42 fr=36 (0.4000), cf=1.000, gamma=1.125, delta=0.044, M=-5.477e+000
25 -> ~37 fr=21 (0.2333), cf=1.000, gamma=1.250, delta=0.047, M=-5.393e+000
3 9 21 -> 39 fr=12 (0.1333), cf=0.200, gamma=1.500, delta=0.044, M=-5.277e+000
5 21 -> ~42 fr=35 (0.3889), cf=1.000, gamma=1.125, delta=0.043, M=-5.276e+000
18 21 34 -> 37 fr=12 (0.1333), cf=0.353, gamma=1.765, delta=0.058, M=-5.153e+000
19 -> ~37 fr=20 (0.2222), cf=1.000, gamma=1.250, delta=0.044, M=-5.096e+000
18 21 -> 37 fr=18 (0.2000), cf=0.257, gamma=1.286, delta=0.044, M=-5.096e+000
3 23 -> 42 fr=10 (0.1111), cf=0.179, gamma=1.607, delta=0.042, M=-5.079e+000
3 9 32 -> 42 fr=10 (0.1111), cf=0.179, gamma=1.607, delta=0.042, M=-5.079e+000
21 31 -> 39 fr=12 (0.1333), cf=0.194, gamma=1.452, delta=0.041, M=-4.843e+000
30 32 -> ~36 fr=19 (0.2111), cf=0.826, gamma=1.377, delta=0.058, M=-4.762e+000
18 31 -> 39 fr=12 (0.1333), cf=0.190, gamma=1.429, delta=0.040, M=-4.631e+000
18 34 -> 37 fr=12 (0.1333), cf=0.333, gamma=1.667, delta=0.053, M=-4.527e+000
17 -> ~37 fr=18 (0.2000), cf=1.000, gamma=1.250, delta=0.040, M=-4.516e+000
35 -> ~41 fr=37 (0.4111), cf=1.000, gamma=1.098, delta=0.037, M=-4.471e+000
5 -> ~41 fr=37 (0.4111), cf=1.000, gamma=1.098, delta=0.037, M=-4.471e+000
30 -> ~39 fr=26 (0.2889), cf=1.000, gamma=1.154, delta=0.039, M=-4.424e+000
3 9 -> 39 fr=12 (0.1333), cf=0.188, gamma=1.406, delta=0.039, M=-4.424e+000
9 21 -> 39 fr=12 (0.1333), cf=0.188, gamma=1.406, delta=0.039, M=-4.424e+000
21 31 -> 36 fr=30 (0.3333), cf=0.484, gamma=1.210, delta=0.058, M=-4.337e+000
9 32 -> 42 fr=10 (0.1111), cf=0.167, gamma=1.500, delta=0.037, M=-4.329e+000
8 -> ~41 fr=36 (0.4000), cf=1.000, gamma=1.098, delta=0.036, M=-4.311e+000
21 23 -> 36 fr=32 (0.3556), cf=0.471, gamma=1.176, delta=0.053, M=-4.298e+000
23 26 31 -> ~36 fr=18 (0.2000), cf=0.818, gamma=1.364, delta=0.053, M=-4.298e+000
23 30 -> ~36 fr=20 (0.2222), cf=0.800, gamma=1.333, delta=0.056, M=-4.297e+000
26 -> ~39 fr=25 (0.2778), cf=1.000, gamma=1.154, delta=0.037, M=-4.220e+000
14 -> ~41 fr=48 (0.5333), cf=0.980, gamma=1.075, delta=0.037, M=-4.171e+000
3 21 -> 39 fr=12 (0.1333), cf=0.182, gamma=1.364, delta=0.036, M=-4.019e+000
12 -> ~41 fr=34 (0.3778), cf=1.000, gamma=1.098, delta=0.034, M=-3.999e+000
31 -> ~40 fr=64 (0.7111), cf=1.000, gamma=1.034, delta=0.024, M=-3.811e+000
3 32 -> 42 fr=10 (0.1111), cf=0.159, gamma=1.429, delta=0.033, M=-3.801e+000
5 35 -> ~42 fr=26 (0.2889), cf=1.000, gamma=1.125, delta=0.032, M=-3.631e+000
3 9 -> 42 fr=10 (0.1111), cf=0.156, gamma=1.406, delta=0.032, M=-3.631e+000
23 32 -> 42 fr=10 (0.1111), cf=0.156, gamma=1.406, delta=0.032, M=-3.631e+000
10 -> ~39 fr=22 (0.2444), cf=1.000, gamma=1.154, delta=0.033, M=-3.627e+000
27 -> ~41 fr=31 (0.3444), cf=1.000, gamma=1.098, delta=0.031, M=-3.554e+000
26 -> ~42 fr=25 (0.2778), cf=1.000, gamma=1.125, delta=0.031, M=-3.464e+000
5 27 -> ~42 fr=25 (0.2778), cf=1.000, gamma=1.125, delta=0.031, M=-3.464e+000
11 27 -> ~42 fr=25 (0.2778), cf=1.000, gamma=1.125, delta=0.031, M=-3.464e+000
11 35 -> ~42 fr=25 (0.2778), cf=1.000, gamma=1.125, delta=0.031, M=-3.464e+000
26 31 -> ~36 fr=18 (0.2000), cf=0.783, gamma=1.304, delta=0.047, M=-3.450e+000
35 -> ~42 fr=36 (0.4000), cf=0.973, gamma=1.095, delta=0.035, M=-3.440e+000
5 -> ~42 fr=36 (0.4000), cf=0.973, gamma=1.095, delta=0.035, M=-3.440e+000
18 21 -> 39 fr=12 (0.1333), cf=0.171, gamma=1.286, delta=0.030, M=-3.248e+000
10 -> ~42 fr=22 (0.2444), cf=1.000, gamma=1.125, delta=0.027, M=-2.979e+000
11 -> ~40 fr=56 (0.6222), cf=1.000, gamma=1.034, delta=0.021, M=-2.977e+000
11 21 -> ~42 fr=50 (0.5556), cf=0.943, gamma=1.061, delta=0.032, M=-2.944e+000
17 -> ~39 fr=18 (0.2000), cf=1.000, gamma=1.154, delta=0.027, M=-2.881e+000
4 -> ~39 fr=18 (0.2000), cf=1.000, gamma=1.154, delta=0.027, M=-2.881e+000
23 26 -> ~36 fr=18 (0.2000), cf=0.750, gamma=1.250, delta=0.040, M=-2.750e+000
26 -> ~41 fr=25 (0.2778), cf=1.000, gamma=1.098, delta=0.025, M=-2.732e+000
24 31 -> ~36 fr=12 (0.1333), cf=0.800, gamma=1.333, delta=0.033, M=-2.639e+000
27 -> ~42 fr=30 (0.3333), cf=0.968, gamma=1.089, delta=0.027, M=-2.537e+000
13 -> ~42 fr=39 (0.4333), cf=0.951, gamma=1.070, delta=0.028, M=-2.516e+000
32 -> ~36 fr=50 (0.5556), cf=0.633, gamma=1.055, delta=0.029, M=-2.464e+000
21 -> ~41 fr=78 (0.8667), cf=0.929, gamma=1.019, delta=0.016, M=-2.442e+000
4 -> ~42 fr=18 (0.2000), cf=1.000, gamma=1.125, delta=0.022, M=-2.367e+000
25 -> ~41 fr=21 (0.2333), cf=1.000, gamma=1.098, delta=0.021, M=-2.227e+000
13 35 -> ~39 fr=14 (0.1556), cf=1.000, gamma=1.154, delta=0.021, M=-2.178e+000
11 -> ~42 fr=52 (0.5778), cf=0.929, gamma=1.045, delta=0.025, M=-2.138e+000
13 23 -> 36 fr=18 (0.2000), cf=0.486, gamma=1.216, delta=0.036, M=-2.129e+000
19 -> ~41 fr=20 (0.2222), cf=1.000, gamma=1.098, delta=0.020, M=-2.105e+000
24 -> ~42 fr=16 (0.1778), cf=1.000, gamma=1.125, delta=0.020, M=-2.075e+000
21 -> ~42 fr=76 (0.8444), cf=0.905, gamma=1.018, delta=0.015, M=-2.031e+000
21 34 -> 37 fr=12 (0.1333), cf=0.255, gamma=1.277, delta=0.029, M=-2.012e+000
4 -> ~41 fr=18 (0.2000), cf=1.000, gamma=1.098, delta=0.018, M=-1.868e+000
13 -> ~38 fr=41 (0.4556), cf=1.000, gamma=1.034, delta=0.015, M=-1.853e+000
35 -> ~39 fr=34 (0.3778), cf=0.919, gamma=1.060, delta=0.021, M=-1.691e+000
2 -> ~40 fr=38 (0.4222), cf=1.000, gamma=1.034, delta=0.014, M=-1.671e+000
2 -> ~38 fr=38 (0.4222), cf=1.000, gamma=1.034, delta=0.014, M=-1.671e+000
21 -> ~40 fr=82 (0.9111), cf=0.976, gamma=1.010, delta=0.009, M=-1.666e+000
21 -> ~38 fr=82 (0.9111), cf=0.976, gamma=1.010, delta=0.009, M=-1.666e+000
24 -> ~41 fr=16 (0.1778), cf=1.000, gamma=1.098, delta=0.016, M=-1.638e+000
35 -> ~40 fr=37 (0.4111), cf=1.000, gamma=1.034, delta=0.014, M=-1.612e+000
15 -> ~40 fr=37 (0.4111), cf=1.000, gamma=1.034, delta=0.014, M=-1.612e+000
5 -> ~40 fr=37 (0.4111), cf=1.000, gamma=1.034, delta=0.014, M=-1.612e+000
35 -> ~38 fr=37 (0.4111), cf=1.000, gamma=1.034, delta=0.014, M=-1.612e+000
15 -> ~38 fr=37 (0.4111), cf=1.000, gamma=1.034, delta=0.014, M=-1.612e+000
8 -> ~40 fr=36 (0.4000), cf=1.000, gamma=1.034, delta=0.013, M=-1.555e+000
8 -> ~38 fr=36 (0.4000), cf=1.000, gamma=1.034, delta=0.013, M=-1.555e+000
5 20 -> ~38 fr=36 (0.4000), cf=1.000, gamma=1.034, delta=0.013, M=-1.555e+000
33 -> ~42 fr=11 (0.1222), cf=1.000, gamma=1.125, delta=0.014, M=-1.379e+000
14 35 -> ~37 fr=20 (0.2222), cf=0.870, gamma=1.087, delta=0.018, M=-1.349e+000
13 -> ~39 fr=37 (0.4111), cf=0.902, gamma=1.041, delta=0.016, M=-1.287e+000
5 11 -> ~38 fr=31 (0.3444), cf=1.000, gamma=1.034, delta=0.011, M=-1.285e+000
12 14 -> ~37 fr=23 (0.2556), cf=0.852, gamma=1.065, delta=0.016, M=-1.174e+000
14 -> ~36 fr=31 (0.3444), cf=0.633, gamma=1.054, delta=0.018, M=-1.149e+000
35 -> ~37 fr=31 (0.3444), cf=0.838, gamma=1.047, delta=0.016, M=-1.145e+000
6 12 -> ~38 fr=28 (0.3111), cf=1.000, gamma=1.034, delta=0.010, M=-1.133e+000
21 32 -> 39 fr=11 (0.1222), cf=0.149, gamma=1.115, delta=0.013, M=-1.126e+000
30 -> ~38 fr=26 (0.2889), cf=1.000, gamma=1.034, delta=0.010, M=-1.037e+000
26 -> ~40 fr=25 (0.2778), cf=1.000, gamma=1.034, delta=0.009, M=-9.894e-001
26 -> ~38 fr=25 (0.2778), cf=1.000, gamma=1.034, delta=0.009, M=-9.894e-001
5 27 -> ~38 fr=25 (0.2778), cf=1.000, gamma=1.034, delta=0.009, M=-9.894e-001
12 25 -> ~42 fr=16 (0.1778), cf=0.941, gamma=1.059, delta=0.010, M=-9.235e-001
10 -> ~40 fr=22 (0.2444), cf=1.000, gamma=1.034, delta=0.008, M=-8.519e-001
10 -> ~38 fr=22 (0.2444), cf=1.000, gamma=1.034, delta=0.008, M=-8.519e-001
14 -> ~37 fr=40 (0.4444), cf=0.816, gamma=1.020, delta=0.009, M=-8.318e-001
11 32 -> 37 fr=10 (0.1111), cf=0.217, gamma=1.087, delta=0.009, M=-8.259e-001
12 -> ~37 fr=28 (0.3111), cf=0.824, gamma=1.029, delta=0.009, M=-8.193e-001
25 -> ~40 fr=21 (0.2333), cf=1.000, gamma=1.034, delta=0.008, M=-8.075e-001
1 -> ~41 fr=48 (0.5333), cf=0.923, gamma=1.013, delta=0.007, M=-7.826e-001
19 -> ~40 fr=20 (0.2222), cf=1.000, gamma=1.034, delta=0.007, M=-7.637e-001
6 19 -> ~38 fr=19 (0.2111), cf=1.000, gamma=1.034, delta=0.007, M=-7.205e-001
17 -> ~40 fr=18 (0.2000), cf=1.000, gamma=1.034, delta=0.007, M=-6.779e-001
4 -> ~40 fr=18 (0.2000), cf=1.000, gamma=1.034, delta=0.007, M=-6.779e-001
17 -> ~38 fr=18 (0.2000), cf=1.000, gamma=1.034, delta=0.007, M=-6.779e-001
4 -> ~38 fr=18 (0.2000), cf=1.000, gamma=1.034, delta=0.007, M=-6.779e-001
20 -> ~38 fr=68 (0.7556), cf=0.971, gamma=1.005, delta=0.004, M=-6.273e-001
24 -> ~40 fr=16 (0.1778), cf=1.000, gamma=1.034, delta=0.006, M=-5.946e-001
24 -> ~38 fr=16 (0.1778), cf=1.000, gamma=1.034, delta=0.006, M=-5.946e-001
13 -> ~40 fr=40 (0.4444), cf=0.976, gamma=1.009, delta=0.004, M=-5.670e-001
11 13 32 -> ~37 fr=21 (0.2333), cf=0.808, gamma=1.010, delta=0.002, M=-5.472e-001
13 32 34 -> ~37 fr=17 (0.1889), cf=0.810, gamma=1.012, delta=0.002, M=-5.332e-001
5 -> ~38 fr=36 (0.4000), cf=0.973, gamma=1.007, delta=0.003, M=-4.567e-001
32 -> ~41 fr=72 (0.8000), cf=0.911, gamma=1.000, delta=0.000, M=-4.103e-001
33 -> ~40 fr=11 (0.1222), cf=1.000, gamma=1.034, delta=0.004, M=-3.958e-001
33 -> ~38 fr=11 (0.1222), cf=1.000, gamma=1.034, delta=0.004, M=-3.958e-001
12 -> ~38 fr=33 (0.3667), cf=0.971, gamma=1.004, delta=0.001, M=-3.832e-001
29 -> ~40 fr=10 (0.1111), cf=1.000, gamma=1.034, delta=0.004, M=-3.576e-001
29 -> ~38 fr=10 (0.1111), cf=1.000, gamma=1.034, delta=0.004, M=-3.576e-001
27 -> ~38 fr=30 (0.3333), cf=0.968, gamma=1.001, delta=0.000, M=-3.172e-001
