8 -> 36 fr=36 (0.4000), cf=1.000, gamma=2.500, delta=0.240, M=-5.811e+001
4 -> ~42 fr=19 (0.2111), cf=1.000, gamma=1.098, delta=0.019, M=-1.986e+000
5 27 -> ~38 fr=28 (0.3111), cf=1.000, gamma=1.059, delta=0.017, M=-1.916e+000
15 34 -> ~38 fr=28 (0.3111), cf=1.000, gamma=1.059, delta=0.017, M=-1.916e+000
13 34 -> ~38 fr=28 (0.3111), cf=1.000, gamma=1.059, delta=0.017, M=-1.916e+000
21 -> ~42 fr=76 (0.8444), cf=0.927, gamma=1.017, delta=0.014, M=-1.912e+000
13 -> ~42 fr=42 (0.4667), cf=0.955, gamma=1.048, delta=0.021, M=-1.910e+000
5 35 -> ~38 fr=27 (0.3000), cf=1.000, gamma=1.059, delta=0.017, M=-1.833e+000
25 -> ~41 fr=20 (0.2222), cf=1.000, gamma=1.084, delta=0.017, M=-1.830e+000
6 12 -> ~38 fr=26 (0.2889), cf=1.000, gamma=1.059, delta=0.016, M=-1.752e+000
4 -> ~41 fr=19 (0.2111), cf=1.000, gamma=1.084, delta=0.016, M=-1.726e+000
11 35 -> ~37 fr=25 (0.2778), cf=0.862, gamma=1.093, delta=0.024, M=-1.680e+000
13 -> ~38 fr=43 (0.4778), cf=0.977, gamma=1.035, delta=0.016, M=-1.637e+000
26 -> ~38 fr=24 (0.2667), cf=1.000, gamma=1.059, delta=0.015, M=-1.593e+000
35 -> ~37 fr=32 (0.3556), cf=0.842, gamma=1.067, delta=0.022, M=-1.541e+000
19 -> ~41 fr=17 (0.1889), cf=1.000, gamma=1.084, delta=0.015, M=-1.523e+000
30 -> ~38 fr=23 (0.2556), cf=1.000, gamma=1.059, delta=0.014, M=-1.515e+000
35 -> ~39 fr=35 (0.3889), cf=0.921, gamma=1.049, delta=0.018, M=-1.467e+000
10 -> ~38 fr=22 (0.2444), cf=1.000, gamma=1.059, delta=0.014, M=-1.439e+000
14 35 -> ~38 fr=22 (0.2444), cf=1.000, gamma=1.059, delta=0.014, M=-1.439e+000
11 -> ~42 fr=56 (0.6222), cf=0.933, gamma=1.024, delta=0.015, M=-1.384e+000
14 -> ~37 fr=38 (0.4222), cf=0.826, gamma=1.047, delta=0.019, M=-1.325e+000
33 -> ~42 fr=13 (0.1444), cf=1.000, gamma=1.098, delta=0.013, M=-1.304e+000
24 -> ~42 fr=13 (0.1444), cf=1.000, gamma=1.098, delta=0.013, M=-1.304e+000
26 -> ~40 fr=24 (0.2667), cf=1.000, gamma=1.047, delta=0.012, M=-1.266e+000
13 -> ~39 fr=40 (0.4444), cf=0.909, gamma=1.036, delta=0.015, M=-1.247e+000
35 -> ~38 fr=37 (0.4111), cf=0.974, gamma=1.031, delta=0.012, M=-1.227e+000
4 -> ~38 fr=19 (0.2111), cf=1.000, gamma=1.059, delta=0.012, M=-1.217e+000
5 -> ~38 fr=36 (0.4000), cf=0.973, gamma=1.030, delta=0.012, M=-1.165e+000
21 -> ~40 fr=79 (0.8778), cf=0.963, gamma=1.008, delta=0.007, M=-1.154e+000
10 -> ~40 fr=22 (0.2444), cf=1.000, gamma=1.047, delta=0.011, M=-1.143e+000
24 -> ~41 fr=13 (0.1444), cf=1.000, gamma=1.084, delta=0.011, M=-1.134e+000
13 -> ~40 fr=43 (0.4778), cf=0.977, gamma=1.023, delta=0.011, M=-1.123e+000
15 -> ~38 fr=35 (0.3889), cf=0.972, gamma=1.029, delta=0.011, M=-1.106e+000
1 -> ~41 fr=48 (0.5333), cf=0.941, gamma=1.021, delta=0.011, M=-1.045e+000
25 -> ~40 fr=20 (0.2222), cf=1.000, gamma=1.047, delta=0.010, M=-1.025e+000
6 19 -> ~38 fr=16 (0.1778), cf=1.000, gamma=1.059, delta=0.010, M=-1.004e+000
4 -> ~40 fr=19 (0.2111), cf=1.000, gamma=1.047, delta=0.009, M=-9.669e-001
16 27 -> ~38 fr=32 (0.3556), cf=0.970, gamma=1.027, delta=0.009, M=-9.368e-001
17 -> ~38 fr=15 (0.1667), cf=1.000, gamma=1.059, delta=0.009, M=-9.347e-001
12 20 -> ~38 fr=14 (0.1556), cf=1.000, gamma=1.059, delta=0.009, M=-8.666e-001
19 -> ~40 fr=17 (0.1889), cf=1.000, gamma=1.047, delta=0.008, M=-8.534e-001
33 -> ~38 fr=13 (0.1444), cf=1.000, gamma=1.059, delta=0.008, M=-7.995e-001
24 -> ~38 fr=13 (0.1444), cf=1.000, gamma=1.059, delta=0.008, M=-7.995e-001
12 -> ~38 fr=29 (0.3222), cf=0.967, gamma=1.024, delta=0.007, M=-7.828e-001
17 -> ~40 fr=15 (0.1667), cf=1.000, gamma=1.047, delta=0.007, M=-7.430e-001
33 -> ~39 fr=12 (0.1333), cf=0.923, gamma=1.052, delta=0.007, M=-6.864e-001
14 -> ~36 fr=28 (0.3111), cf=0.609, gamma=1.014, delta=0.004, M=-6.597e-001
12 34 -> ~37 fr=17 (0.1889), cf=0.810, gamma=1.026, delta=0.005, M=-6.366e-001
33 -> ~40 fr=13 (0.1444), cf=1.000, gamma=1.047, delta=0.006, M=-6.356e-001
24 -> ~40 fr=13 (0.1444), cf=1.000, gamma=1.047, delta=0.006, M=-6.356e-001
12 -> ~37 fr=24 (0.2667), cf=0.800, gamma=1.014, delta=0.004, M=-6.100e-001
32 -> ~37 fr=61 (0.6778), cf=0.792, gamma=1.004, delta=0.003, M=-5.975e-001
12 25 -> ~42 fr=14 (0.1556), cf=0.933, gamma=1.024, delta=0.004, M=-5.079e-001
20 -> ~38 fr=69 (0.7667), cf=0.945, gamma=1.001, delta=0.001, M=-4.182e-001
21 -> ~39 fr=72 (0.8000), cf=0.878, gamma=1.000, delta=0.000, M=-4.103e-001
14 27 -> ~38 fr=18 (0.2000), cf=0.947, gamma=1.003, delta=0.001, M=-3.337e-001
33 -> ~41 fr=12 (0.1333), cf=0.923, gamma=1.001, delta=0.000, M=-3.087e-001
