9 36 65 -> 103 fr=74 (0.1205), cf=0.961, gamma=7.974, delta=0.105, M=-2.117e+002
35 38 67 69 74 83 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 52 57 67 83 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 57 67 74 83 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 57 67 83 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 67 83 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 69 74 83 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 74 83 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 57 67 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 52 67 69 74 83 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 67 74 83 89 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 52 59 67 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 52 59 69 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 57 59 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 57 59 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 57 59 67 74 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 59 67 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 59 67 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 57 59 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 59 69 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 59 69 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 52 57 59 74 79 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 59 67 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 59 69 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 57 59 74 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 57 59 74 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 59 74 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 57 59 67 74 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 57 59 69 74 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 67 69 79 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 67 69 74 79 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 52 57 67 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 57 67 74 79 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 57 67 79 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 67 79 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 52 57 67 74 79 95 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 52 67 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 67 74 79 89 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 52 67 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 52 67 69 74 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 67 69 74 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 67 69 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
41 42 50 52 57 74 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 59 67 74 83 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 59 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 57 59 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 57 59 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 57 59 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 67 69 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 52 57 69 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 69 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 69 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 57 74 83 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 52 67 69 83 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 59 67 74 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 59 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 57 59 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 57 59 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 57 59 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 57 59 67 74 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 57 59 67 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 57 59 69 74 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 57 59 69 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 57 59 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 67 69 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 57 69 74 79 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 57 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 69 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 57 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 74 79 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 57 67 69 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 67 69 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 57 59 67 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 57 59 69 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 67 69 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 57 67 74 83 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 57 69 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 57 74 83 89 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 57 74 83 89 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 57 67 69 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 52 57 69 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 57 59 67 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 57 59 69 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 67 69 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 57 67 74 79 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 57 74 79 89 95 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 57 67 74 79 89 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 69 74 89 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 69 74 89 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 52 57 59 67 77 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 52 57 59 69 77 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
14 41 46 79 87 -> 107 fr=72 (0.1173), cf=0.550, gamma=4.115, delta=0.089, M=-1.042e+002
14 42 46 79 87 -> 107 fr=72 (0.1173), cf=0.550, gamma=4.115, delta=0.089, M=-1.042e+002
14 38 46 79 87 -> 107 fr=72 (0.1173), cf=0.550, gamma=4.115, delta=0.089, M=-1.042e+002
14 41 46 50 57 79 -> 107 fr=72 (0.1173), cf=0.550, gamma=4.115, delta=0.089, M=-1.042e+002
14 46 50 74 79 91 -> 107 fr=72 (0.1173), cf=0.550, gamma=4.115, delta=0.089, M=-1.042e+002
14 41 50 57 79 87 -> 107 fr=72 (0.1173), cf=0.550, gamma=4.115, delta=0.089, M=-1.042e+002
14 41 50 74 79 87 97 -> 107 fr=72 (0.1173), cf=0.550, gamma=4.115, delta=0.089, M=-1.042e+002
14 41 50 57 79 89 91 97 -> 107 fr=72 (0.1173), cf=0.550, gamma=4.115, delta=0.089, M=-1.042e+002
14 41 50 52 57 79 91 97 -> 107 fr=72 (0.1173), cf=0.550, gamma=4.115, delta=0.089, M=-1.042e+002
14 46 57 83 87 -> 107 fr=71 (0.1156), cf=0.563, gamma=4.219, delta=0.088, M=-1.041e+002
14 41 46 50 83 91 -> 107 fr=71 (0.1156), cf=0.563, gamma=4.219, delta=0.088, M=-1.041e+002
12 35 38 55 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 67 83 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 67 79 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 59 83 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 59 83 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 67 69 83 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 57 67 83 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 67 83 95 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 59 79 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 59 79 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 67 69 79 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 57 67 79 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 67 79 95 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 57 59 67 83 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 59 67 83 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 59 67 83 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 57 59 69 83 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 59 69 83 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 59 69 83 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 57 59 83 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 52 57 59 83 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 59 83 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 57 67 69 83 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 67 69 83 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 67 83 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 57 67 83 89 95 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 67 83 93 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 67 83 95 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 57 59 67 79 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 59 67 79 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 59 67 79 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 57 59 69 79 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 59 69 79 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 59 69 79 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 57 59 79 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 52 57 59 79 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 59 79 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 57 59 67 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 57 59 69 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 57 67 69 79 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 67 69 79 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 67 79 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 57 67 79 89 95 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 67 79 93 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 67 79 95 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 59 69 83 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 52 57 59 69 79 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 57 59 67 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 57 59 69 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 57 67 69 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 38 50 52 57 59 67 79 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 38 50 52 57 59 69 79 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
46 48 50 67 87 -> 114 fr=80 (0.1303), cf=0.449, gamma=3.325, delta=0.091, M=-1.041e+002
41 48 50 67 87 97 -> 114 fr=80 (0.1303), cf=0.449, gamma=3.325, delta=0.091, M=-1.041e+002
41 48 67 74 89 91 -> 114 fr=80 (0.1303), cf=0.449, gamma=3.325, delta=0.091, M=-1.041e+002
41 48 52 67 74 91 -> 114 fr=80 (0.1303), cf=0.449, gamma=3.325, delta=0.091, M=-1.041e+002
42 48 67 74 89 91 -> 114 fr=80 (0.1303), cf=0.449, gamma=3.325, delta=0.091, M=-1.041e+002
42 48 52 67 74 91 -> 114 fr=80 (0.1303), cf=0.449, gamma=3.325, delta=0.091, M=-1.041e+002
41 46 48 50 67 89 91 -> 114 fr=80 (0.1303), cf=0.449, gamma=3.325, delta=0.091, M=-1.041e+002
41 46 48 50 52 67 91 -> 114 fr=80 (0.1303), cf=0.449, gamma=3.325, delta=0.091, M=-1.041e+002
42 46 48 50 67 89 91 -> 114 fr=80 (0.1303), cf=0.449, gamma=3.325, delta=0.091, M=-1.041e+002
42 46 48 50 52 67 91 -> 114 fr=80 (0.1303), cf=0.449, gamma=3.325, delta=0.091, M=-1.041e+002
38 46 48 50 67 89 91 -> 114 fr=80 (0.1303), cf=0.449, gamma=3.325, delta=0.091, M=-1.041e+002
38 46 48 50 52 67 91 -> 114 fr=80 (0.1303), cf=0.449, gamma=3.325, delta=0.091, M=-1.041e+002
23 38 -> 103 fr=73 (0.1189), cf=0.432, gamma=3.584, delta=0.086, M=-1.040e+002
41 42 48 50 74 89 91 -> 114 fr=82 (0.1336), cf=0.418, gamma=3.095, delta=0.090, M=-1.037e+002
41 42 48 50 52 74 91 -> 114 fr=82 (0.1336), cf=0.418, gamma=3.095, delta=0.090, M=-1.037e+002
42 48 50 74 89 91 97 -> 114 fr=82 (0.1336), cf=0.418, gamma=3.095, delta=0.090, M=-1.037e+002
42 48 50 52 74 91 97 -> 114 fr=82 (0.1336), cf=0.418, gamma=3.095, delta=0.090, M=-1.037e+002
46 50 57 74 79 87 -> 107 fr=80 (0.1303), cf=0.435, gamma=3.256, delta=0.090, M=-1.037e+002
41 59 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 38 55 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 55 57 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 46 69 83 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 46 50 69 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
46 50 79 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
46 50 52 79 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 46 57 69 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 46 69 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 46 69 95 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 59 79 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 57 59 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 57 59 74 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 52 59 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 59 74 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 52 67 69 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 67 69 74 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
42 59 79 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
42 52 59 79 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 42 59 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
42 57 59 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
42 52 57 59 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
42 59 74 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
42 52 59 74 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
42 50 67 79 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 55 59 83 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 55 69 83 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 55 59 79 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 55 59 89 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 55 59 93 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
38 52 55 59 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 55 69 79 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 55 57 89 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 55 69 89 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 55 69 93 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
38 52 55 69 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
50 55 57 89 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 52 63 83 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 52 59 63 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 52 63 79 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 50 63 74 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 41 42 83 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 50 83 89 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 41 42 57 79 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 41 42 69 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 41 42 52 69 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 41 57 79 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 41 69 89 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 41 69 89 95 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 41 52 69 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 42 50 69 83 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 42 57 83 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 42 52 57 83 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
