9 36 65 -> 103 fr=82 (0.1336), cf=0.976, gamma=7.310, delta=0.115, M=-2.301e+002
42 52 57 59 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
42 52 57 59 74 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 42 67 69 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
42 50 57 67 69 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 55 57 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 55 83 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 55 57 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 55 57 83 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 55 59 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 55 57 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 55 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 55 57 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 55 57 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 55 57 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 55 69 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 63 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 59 63 74 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 63 67 74 79 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 63 69 74 79 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 52 63 67 69 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 63 67 69 74 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
41 42 50 57 69 83 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
41 42 50 57 83 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
41 42 50 52 57 83 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 42 50 57 69 83 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 42 57 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 42 52 57 83 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 59 74 83 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 52 59 67 74 83 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 52 59 69 74 83 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 52 59 74 83 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 67 83 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 52 67 74 83 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
41 42 67 69 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 41 42 50 69 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 41 42 50 69 95 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 41 42 50 69 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
41 42 52 67 69 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
41 50 69 74 79 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 41 52 57 69 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 41 52 57 69 95 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 41 50 69 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 41 50 69 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
42 50 57 59 74 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 42 57 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 42 52 57 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
42 67 69 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
42 52 67 69 79 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
42 67 69 74 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
42 52 67 69 74 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 59 74 79 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 52 59 67 74 79 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 52 59 69 74 79 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 52 59 74 79 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 52 59 74 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 67 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 63 67 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 63 69 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 57 63 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 57 63 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 63 67 69 74 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 52 59 67 83 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 52 59 69 83 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 57 59 83 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 59 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 59 83 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 52 59 74 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 52 59 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 67 69 83 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 67 69 74 83 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 57 67 83 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 52 67 69 74 83 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 57 67 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
41 50 52 57 69 74 79 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
41 50 52 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 42 50 57 69 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 42 50 69 89 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 42 50 69 89 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 42 50 52 69 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 42 50 52 69 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 52 59 67 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 52 59 69 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 57 59 79 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 59 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 59 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 52 59 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 52 59 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 59 67 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 59 69 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 52 57 59 74 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 52 57 59 74 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 67 69 79 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 67 69 74 79 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 57 67 79 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 74 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 52 67 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
50 52 67 74 79 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 52 67 74 79 95 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 67 69 74 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 52 67 69 74 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 67 69 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 59 67 74 83 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 59 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 57 59 83 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 52 59 67 83 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 52 59 69 83 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 57 59 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 67 69 83 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 57 67 74 83 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 57 69 74 83 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 57 69 74 83 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 50 52 69 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 57 74 83 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 59 67 74 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 59 69 74 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 57 59 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 57 59 74 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 67 69 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 57 67 74 79 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 57 69 74 79 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 57 74 79 89 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
52 57 67 74 79 89 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 52 57 67 74 79 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 52 57 67 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 57 67 69 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 52 67 69 89 93 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 67 69 74 83 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 57 67 74 83 89 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 50 67 69 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
35 38 52 57 69 74 79 93 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 57 67 74 79 89 95 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 52 57 59 67 77 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
38 50 52 57 59 69 77 79 89 97 -> 113 fr=82 (0.1336), cf=0.404, gamma=3.025, delta=0.089, M=-1.042e+002
41 48 50 74 89 91 -> 114 fr=83 (0.1352), cf=0.419, gamma=3.064, delta=0.091, M=-1.042e+002
41 48 50 52 74 91 -> 114 fr=83 (0.1352), cf=0.419, gamma=3.064, delta=0.091, M=-1.042e+002
42 48 50 74 89 91 -> 114 fr=83 (0.1352), cf=0.419, gamma=3.064, delta=0.091, M=-1.042e+002
42 48 50 52 74 91 -> 114 fr=83 (0.1352), cf=0.419, gamma=3.064, delta=0.091, M=-1.042e+002
14 46 50 57 79 87 -> 107 fr=71 (0.1156), cf=0.563, gamma=4.219, delta=0.088, M=-1.041e+002
12 35 38 59 67 83 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 59 69 83 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 59 83 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 57 67 83 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 67 83 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 67 83 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 59 67 79 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 59 69 79 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 59 79 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 57 67 79 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 67 79 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 67 79 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 57 59 69 83 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 57 59 83 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 57 59 83 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 59 83 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 57 67 83 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 57 59 69 79 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 57 59 79 89 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 57 59 79 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 59 79 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 57 67 79 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 57 59 69 83 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 57 59 83 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 50 57 59 69 79 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 52 57 59 79 89 93 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 57 59 67 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
12 35 38 50 57 59 69 89 97 -> 113 fr=74 (0.1205), cf=0.521, gamma=3.902, delta=0.090, M=-1.041e+002
46 48 50 67 87 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
41 48 50 67 87 97 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
41 48 67 74 89 91 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
41 48 52 67 74 91 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
41 48 50 67 74 91 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
42 48 67 74 89 91 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
42 48 52 67 74 91 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
41 46 48 50 67 89 91 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
41 46 48 50 52 67 91 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
42 46 48 50 67 89 91 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
42 46 48 50 52 67 91 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
38 46 48 50 67 89 91 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
38 46 48 50 52 67 91 -> 114 fr=81 (0.1319), cf=0.448, gamma=3.271, delta=0.092, M=-1.039e+002
12 48 50 52 63 83 -> 113 fr=64 (0.1042), cf=0.667, gamma=4.992, delta=0.083, M=-1.038e+002
12 48 50 52 59 63 -> 113 fr=64 (0.1042), cf=0.667, gamma=4.992, delta=0.083, M=-1.038e+002
12 48 50 52 63 67 -> 113 fr=64 (0.1042), cf=0.667, gamma=4.992, delta=0.083, M=-1.038e+002
12 48 50 52 63 69 -> 113 fr=64 (0.1042), cf=0.667, gamma=4.992, delta=0.083, M=-1.038e+002
12 35 38 48 52 57 59 83 -> 113 fr=64 (0.1042), cf=0.667, gamma=4.992, delta=0.083, M=-1.038e+002
12 35 38 48 50 52 59 83 -> 113 fr=64 (0.1042), cf=0.667, gamma=4.992, delta=0.083, M=-1.038e+002
12 35 38 48 52 57 59 79 -> 113 fr=64 (0.1042), cf=0.667, gamma=4.992, delta=0.083, M=-1.038e+002
12 35 38 48 50 52 59 79 -> 113 fr=64 (0.1042), cf=0.667, gamma=4.992, delta=0.083, M=-1.038e+002
46 50 57 74 79 87 -> 107 fr=80 (0.1303), cf=0.435, gamma=3.256, delta=0.090, M=-1.037e+002
52 55 89 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
46 57 79 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
46 52 57 79 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
46 50 79 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
46 50 52 79 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 41 69 83 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 42 57 59 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 52 59 67 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 52 59 69 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 59 89 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 42 59 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
42 57 59 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
42 52 57 59 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 42 67 69 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
38 52 55 59 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 55 57 89 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
38 52 55 69 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 55 57 89 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 55 57 93 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
38 52 55 89 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
38 52 55 93 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 52 63 83 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 52 59 63 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 52 63 79 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 52 63 67 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 52 63 69 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 63 67 74 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
52 63 69 74 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 46 57 69 93 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 46 57 69 95 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 50 57 83 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 42 57 83 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 42 52 57 83 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 42 83 89 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 42 52 83 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 42 52 59 97 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 42 67 69 79 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
35 41 42 50 69 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
41 42 67 69 89 -> 113 fr=82 (0.1336), cf=0.402, gamma=3.010, delta=0.089, M=-1.037e+002
