8 -> 36 fr=36 (0.4091), cf=1.000, gamma=2.444, delta=0.242, M=-5.708e+001
35 -> ~42 fr=38 (0.4318), cf=0.974, gamma=1.085, delta=0.034, M=-3.370e+000
5 27 -> ~42 fr=26 (0.2955), cf=1.000, gamma=1.114, delta=0.030, M=-3.338e+000
23 32 -> 42 fr=9 (0.1023), cf=0.145, gamma=1.419, delta=0.030, M=-3.338e+000
10 -> ~39 fr=21 (0.2386), cf=1.000, gamma=1.143, delta=0.030, M=-3.215e+000
11 -> ~40 fr=57 (0.6477), cf=1.000, gamma=1.035, delta=0.022, M=-3.195e+000
26 -> ~42 fr=25 (0.2841), cf=1.000, gamma=1.114, delta=0.029, M=-3.184e+000
3 9 -> 42 fr=9 (0.1023), cf=0.143, gamma=1.397, delta=0.029, M=-3.184e+000
12 -> ~41 fr=31 (0.3523), cf=1.000, gamma=1.086, delta=0.028, M=-3.179e+000
14 -> ~41 fr=45 (0.5114), cf=0.978, gamma=1.063, delta=0.030, M=-3.164e+000
5 -> ~42 fr=36 (0.4091), cf=0.973, gamma=1.084, delta=0.032, M=-3.067e+000
21 -> ~41 fr=78 (0.8864), cf=0.940, gamma=1.021, delta=0.018, M=-3.022e+000
