8 -> 36 fr=37 (0.4157), cf=1.000, gamma=2.405, delta=0.243, M=-5.796e+001
1 32 -> 42 fr=9 (0.1011), cf=0.196, gamma=1.935, delta=0.049, M=-6.358e+000
20 -> ~42 fr=68 (0.7640), cf=0.958, gamma=1.065, delta=0.047, M=-6.321e+000
23 31 -> 36 fr=29 (0.3258), cf=0.547, gamma=1.316, delta=0.078, M=-6.212e+000
15 -> ~39 fr=36 (0.4045), cf=1.000, gamma=1.141, delta=0.050, M=-6.172e+000
7 32 -> 42 fr=9 (0.1011), cf=0.191, gamma=1.894, delta=0.048, M=-6.145e+000
9 23 32 -> 42 fr=9 (0.1011), cf=0.191, gamma=1.894, delta=0.048, M=-6.145e+000
31 34 -> 37 fr=12 (0.1348), cf=0.387, gamma=1.914, delta=0.064, M=-6.103e+000
20 21 34 -> 37 fr=12 (0.1348), cf=0.387, gamma=1.914, delta=0.064, M=-6.103e+000
30 -> ~37 fr=23 (0.2584), cf=1.000, gamma=1.254, delta=0.052, M=-6.093e+000
11 18 34 -> 37 fr=9 (0.1011), cf=0.474, gamma=2.342, delta=0.058, M=-6.074e+000
3 9 18 -> 39 fr=11 (0.1236), cf=0.204, gamma=1.648, delta=0.049, M=-5.944e+000
3 23 32 -> 42 fr=9 (0.1011), cf=0.188, gamma=1.854, delta=0.047, M=-5.938e+000
23 26 31 -> ~36 fr=18 (0.2022), cf=0.857, gamma=1.467, delta=0.064, M=-5.818e+000
20 21 -> 37 fr=18 (0.2022), cf=0.269, gamma=1.328, delta=0.050, M=-5.780e+000
1 7 -> 42 fr=9 (0.1011), cf=0.184, gamma=1.816, delta=0.045, M=-5.735e+000
27 -> ~39 fr=34 (0.3820), cf=1.000, gamma=1.141, delta=0.047, M=-5.721e+000
3 18 -> 39 fr=11 (0.1236), cf=0.200, gamma=1.618, delta=0.047, M=-5.721e+000
2 -> ~42 fr=39 (0.4382), cf=1.000, gamma=1.112, delta=0.044, M=-5.536e+000
20 23 -> 37 fr=18 (0.2022), cf=0.265, gamma=1.309, delta=0.048, M=-5.472e+000
18 34 -> 37 fr=12 (0.1348), cf=0.364, gamma=1.798, delta=0.060, M=-5.375e+000
3 9 23 -> 42 fr=9 (0.1011), cf=0.176, gamma=1.745, delta=0.043, M=-5.342e+000
21 23 -> 36 fr=34 (0.3820), cf=0.493, gamma=1.185, delta=0.060, M=-5.280e+000
9 -> ~41 fr=67 (0.7528), cf=0.971, gamma=1.054, delta=0.039, M=-5.171e+000
18 21 -> 37 fr=18 (0.2022), cf=0.261, gamma=1.290, delta=0.045, M=-5.170e+000
21 23 -> 37 fr=18 (0.2022), cf=0.261, gamma=1.290, delta=0.045, M=-5.170e+000
8 -> ~42 fr=37 (0.4157), cf=1.000, gamma=1.112, delta=0.042, M=-5.152e+000
14 23 26 32 -> ~36 fr=9 (0.1011), cf=1.000, gamma=1.712, delta=0.042, M=-5.152e+000
9 18 -> 39 fr=11 (0.1236), cf=0.190, gamma=1.534, delta=0.043, M=-5.078e+000
5 21 -> ~42 fr=36 (0.4045), cf=1.000, gamma=1.112, delta=0.041, M=-4.966e+000
25 -> ~37 fr=19 (0.2135), cf=1.000, gamma=1.254, delta=0.043, M=-4.873e+000
23 30 32 -> ~36 fr=16 (0.1798), cf=0.842, gamma=1.441, delta=0.055, M=-4.763e+000
26 31 -> ~36 fr=18 (0.2022), cf=0.818, gamma=1.400, delta=0.058, M=-4.745e+000
20 34 -> 37 fr=12 (0.1348), cf=0.343, gamma=1.695, delta=0.055, M=-4.720e+000
27 -> ~42 fr=34 (0.3820), cf=1.000, gamma=1.112, delta=0.039, M=-4.605e+000
9 23 -> 42 fr=9 (0.1011), cf=0.164, gamma=1.618, delta=0.039, M=-4.605e+000
19 -> ~37 fr=18 (0.2022), cf=1.000, gamma=1.254, delta=0.041, M=-4.581e+000
35 -> ~41 fr=41 (0.4607), cf=1.000, gamma=1.085, delta=0.036, M=-4.539e+000
3 9 32 -> 42 fr=9 (0.1011), cf=0.161, gamma=1.589, delta=0.037, M=-4.430e+000
21 31 -> 36 fr=31 (0.3483), cf=0.500, gamma=1.203, delta=0.059, M=-4.400e+000
3 23 -> 42 fr=9 (0.1011), cf=0.158, gamma=1.561, delta=0.036, M=-4.258e+000
5 -> ~41 fr=38 (0.4270), cf=1.000, gamma=1.085, delta=0.034, M=-4.086e+000
8 -> ~41 fr=37 (0.4157), cf=1.000, gamma=1.085, delta=0.033, M=-3.942e+000
23 26 -> ~36 fr=18 (0.2022), cf=0.783, gamma=1.339, delta=0.051, M=-3.858e+000
30 32 -> ~36 fr=16 (0.1798), cf=0.800, gamma=1.369, delta=0.048, M=-3.801e+000
11 35 -> ~42 fr=29 (0.3258), cf=1.000, gamma=1.112, delta=0.033, M=-3.761e+000
9 32 -> 42 fr=9 (0.1011), cf=0.150, gamma=1.483, delta=0.033, M=-3.761e+000
26 -> ~39 fr=24 (0.2697), cf=1.000, gamma=1.141, delta=0.033, M=-3.709e+000
18 31 -> 39 fr=11 (0.1236), cf=0.169, gamma=1.369, delta=0.033, M=-3.709e+000
3 9 -> 39 fr=11 (0.1236), cf=0.169, gamma=1.369, delta=0.033, M=-3.709e+000
14 -> ~41 fr=49 (0.5506), cf=0.980, gamma=1.064, delta=0.033, M=-3.653e+000
35 -> ~42 fr=40 (0.4494), cf=0.976, gamma=1.085, delta=0.035, M=-3.613e+000
3 32 -> 42 fr=9 (0.1011), cf=0.148, gamma=1.459, delta=0.032, M=-3.601e+000
30 -> ~39 fr=23 (0.2584), cf=1.000, gamma=1.141, delta=0.032, M=-3.526e+000
27 -> ~41 fr=34 (0.3820), cf=1.000, gamma=1.085, delta=0.030, M=-3.525e+000
21 -> ~38 fr=80 (0.8989), cf=0.976, gamma=1.022, delta=0.019, M=-3.515e+000
14 26 32 -> ~36 fr=9 (0.1011), cf=0.900, gamma=1.540, delta=0.035, M=-3.511e+000
23 30 -> ~36 fr=17 (0.1910), cf=0.773, gamma=1.323, delta=0.047, M=-3.428e+000
24 31 -> ~36 fr=11 (0.1236), cf=0.846, gamma=1.448, delta=0.038, M=-3.367e+000
11 -> ~40 fr=59 (0.6629), cf=1.000, gamma=1.035, delta=0.022, M=-3.331e+000
23 32 -> 42 fr=9 (0.1011), cf=0.143, gamma=1.413, delta=0.030, M=-3.291e+000
5 -> ~42 fr=37 (0.4157), cf=0.974, gamma=1.083, delta=0.032, M=-3.150e+000
11 21 34 -> 37 fr=9 (0.1011), cf=0.333, gamma=1.648, delta=0.040, M=-3.140e+000
12 -> ~41 fr=30 (0.3371), cf=1.000, gamma=1.085, delta=0.027, M=-3.006e+000
10 -> ~39 fr=20 (0.2247), cf=1.000, gamma=1.141, delta=0.028, M=-2.997e+000
